ID|date_updated|source|ID_source|date_updated_source|name_primary_en|name_secondary_en|categories_en|weight_package_g|weight_serving_g|energy_kJ_per_100g|energy_kcal_per_100g|fats_total_g_per_100g|fats_saturated_g_per_100g|fats_monounsaturated_g_per_100g|fats_polyunsaturated_g_per_100g|fats_trans_g_per_100g|fats_omega6_linoleic_g_per_100g|fats_omega3_alphalinolenic_g_per_100g|fats_omega3_icosapentaenoic_g_per_100g|fats_omega3_docosahexaenoic_g_per_100g|fats_cholesterol_g_per_100g|carbohydrates_available_g_per_100g|carbohydrates_sugars_g_per_100g|carbohydrates_starch_g_per_100g|carbohydrates_dietary_fibres_g_per_100g|proteins_total_g_per_100g|salt_sodium_chloride_total_g_per_100g|alcohol_g_per_100g|water_g_per_100g|vitaminA_RE_total_g_per_100g|vitaminA_RE_REA_g_per_100g|vitaminA_RE_retinol_pure_g_per_100g|vitaminA_RE_betacarotene_activity_g_per_100g|vitaminA_RE_betacarotene_pure_g_per_100g|vitaminB1_thiamine_g_per_100g|vitaminB2_riboflavin_g_per_100g|vitaminB6_pyridoxine_g_per_100g|vitaminB12_cobalamine_g_per_100g|vitaminB3_niacin_g_per_100g|vitaminB9_folate_g_per_100g|vitaminB5_panthothenic_g_per_100g|vitaminC_ascorbic_g_per_100g|vitaminD_calciferol_g_per_100g|vitaminE_alphatocopherol_g_per_100g|mineralK_potassium_g_per_100g|mineralNa_sodium_g_per_100g|mineralCl_chloride_g_per_100g|mineralCa_calcium_g_per_100g|mineralMg_magnesium_g_per_100g|mineralP_phosphorus_g_per_100g|mineralFe_iron_g_per_100g|mineralI_iodide_g_per_100g|mineralZn_zinc_g_per_100g|mineralSe_selenium_g_per_100g|name_primary_uk|name_secondary_uk|categories_uk|name_primary_de|name_secondary_de|categories_de|name_primary_fr|name_secondary_fr|categories_fr|name_primary_it|name_secondary_it|categories_it
generic_SwissFoodDB_product_958|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13284|2025-07-01|Pork, throat, pan fried (without addition of fat and salt)|(null)|Meat and offal/Pork|(null)|(null)|1060|255|16.6|6.4|7.7|1.7|(null)|1.19|0.1|0.005|0.006|0.088|0|0|(null)|0|26.4|0.1|0|57|0.000003|0.000003|0.000003|0|0|0.00066|0.00013|0.00039|0.00000082|0.00447|0.0000025|0.00105|0|0.0000005|0.00034|0.29|0.059|0.097|0.005|0.023|0.22|0.0013|0.0000017|0.0041|0.000024|Свинина, горло, смажене на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Свинина|Schwein, Hals, Steak, gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Schwein|Porc, cou, steak, grillé (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Porc|Maiale, collo, bistecca, cotto in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Maiale
generic_SwissFoodDB_product_959|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13285|2025-07-01|Pork, chopped, pan fried (without addition of fat and salt)|(null)|Meat and offal/Pork|(null)|(null)|741|176|6.4|1.9|2.6|0.7|(null)|0.44|0.03|0.005|0.008|0.097|0|0|(null)|0|29.8|0.2|0|63.9|0.000003|0.000003|0.000003|0|0|0.00044|0.00016|0.0006|0.00000082|0.00474|0.0000025|0.00092|0|0.0000005|0.00034|0.3|0.06|0.082|0.0057|0.025|0.24|0.001|0.0000014|0.0035|0.000015|Свинина, рубана, смажена на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Свинина|Schwein, Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Schwein|Porc, émincé, grillé (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Porc|Maiale, sminuzzato, cotto in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Maiale
generic_SwissFoodDB_product_960|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13289|2025-07-01|Pork, knuckle, braised (without addition of fat and salt)|(null)|Meat and offal/Pork|(null)|(null)|1000|239|9.9|3.5|4.4|1|(null)|0.73|0.06|0.004|0.004|0.108|0.9|0|0|0|36.6|0.1|0|52.6|0.000003|0.000003|0.000003|0|0|0.00061|0.00026|0.00034|0.00000185|0.00379|0.0000032|0.00053|0|0|0.00059|0.25|0.057|0.1|0.0026|0.025|0.17|0.0017|0.0000015|0.0024|(null)|Свинина, рулька, тушкована (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Свинина|Schwein, Haxe, geschmort (ohne zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Schwein|Porc, jarret, braisé (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Porc|Maiale, geretto, brasato (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Maiale
generic_SwissFoodDB_product_961|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13291|2025-07-01|Beef, boiling meat with fat, cooked (without addition of fat and salt)|(null)|Meat and offal/Beef|(null)|(null)|1150|276|18.9|7.9|8.7|1.2|(null)|0.46|0.14|0.022|0|0.08|0|0|(null)|0|26.6|0.1|0|54.5|0.000008|0.000007|0.000006|0.000011|0.000011|0.00002|0.00016|0.00032|0.00000127|0.0053|0.0000059|0.00067|0|0.0000005|0.0003|0.23|0.041|0.082|0.005|0.016|0.16|0.0018|0.0000045|0.0053|(null)|Яловичина, варене м'ясо з жиром, варене (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Яловичина|Rind, Siedfleisch, durchzogen, gekocht (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Rind|Boeuf, bouilli entremêlé, cuit (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Bœuf|Manzo, per bollito, misto, bollito (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Manzo
generic_SwissFoodDB_product_962|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13292|2025-07-01|Beef, boiling meat lean, cooked (without addition of fat and salt)|(null)|Meat and offal/Beef|(null)|(null)|801|190|7.1|3.3|2.8|0.6|(null)|0.29|0.07|0.014|0.003|0.098|0|0|(null)|0|31.7|0.1|0|61.2|0.000009|0.000007|0.000006|0.000013|0.000013|0.00002|0.00015|0.00039|0.0000014|0.00425|0.0000065|0.00062|0|0.0000006|0.00033|0.28|0.048|0.09|0.0059|0.019|0.2|0.0028|0.000005|0.0076|(null)|Яловичина, варене м'ясо нежирне, варене (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Яловичина|Rind, Siedfleisch, mager, gekocht (ohne Zusatz von Fett and Salz)|(null)|Fleisch und Innereien/Rind|Boeuf, bouilli maigre, cuit (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Bœuf|Manzo, per bollito, magro, bollito (senza aggiunta di grassi e sale)|(null)|Carne e frattaglie/Manzo
generic_SwissFoodDB_product_963|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13297|2025-07-01|Beef, minced, pan fried (without addition of fat and salt)|(null)|Meat and offal/Beef|(null)|(null)|884|211|8.9|3.8|4|0.6|(null)|0.23|0.07|0.016|0.005|0.089|0|0|0|0|32.6|0.2|0|58.5|0.000007|0.000006|0.000006|0.000009|0.000009|0.00005|0.00016|0.00032|0.00000157|0.0049|0.0000135|0.00039|0|0.0000004|0.00023|0.29|0.082|0.079|0.0071|0.023|0.22|0.003|0.0000048|0.007|(null)|Яловичина, подрібнена, смажена на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Яловичина|Rind, Gehacktes, gebraten (ohne Zusatz von Fett und Salz)|Hackfleisch|Fleisch und Innereien/Rind|Boeuf, hâché, grillé (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Bœuf|Manzo, carne macinata, cotta in padella (senza aggiunta di grassi o sale)|Trito|Carne e frattaglie/Manzo
generic_SwissFoodDB_product_964|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13304|2025-07-01|Lamb, leg, roast (without addition of fat and salt)|(null)|Meat and offal/Lamb, mutton|(null)|(null)|849|203|9.8|4.7|3.7|0.8|(null)|0.4|0.17|0.039|0.008|0.097|0|0|(null)|0|28.6|0.2|0|61.6|0.000011|0.000011|0.00001|0.000006|0.000006|0.00016|0.00007|0.00041|0.00000377|0.00681|0.0000072|0.0011|0|0.0000072|0.00048|0.39|0.077|0.11|0.0063|0.025|0.24|0.0023|0.0000012|0.0054|0.000007|Баранина, нога, печеня (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Ягнятина, баранина|Lamm, Gigot, gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Lamm, Schaf|Agneau, gigot, rôti (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Agneau, mouton|Agnello, cosciotto, arrosto (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Agnello, pecora
generic_SwissFoodDB_product_965|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13309|2025-07-01|Chicken, whole with skin, roasted (without addition of fat and salt)|(null)|Meat and offal/Poultry|(null)|(null)|807|193|10.3|2.8|4.5|1.8|(null)|1.45|0.14|0.006|0.002|0.103|0|0|0|0|25.1|0.2|0|64.6|0.000012|0.000012|0.000012|0|0|0.00009|0.00018|0.0004|0.00000035|0.00473|0.0000064|0.0009|0.0027|0|0.00007|0.21|0.079|0.092|0.015|0.021|0.17|0.0009|0.000013|0.0013|(null)|Курка, ціла зі шкірою, запечена (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Птиця|Poulet, ganz, mit Haut, gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Geflügel|Poulet, entier avec la peau, rôti (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Volaille|Pollo, intero con pelle, arrostito (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Pollame
generic_SwissFoodDB_product_966|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13310|2025-07-01|Chicken, leg with skin, roasted (without addition of fat and salt)|(null)|Meat and offal/Poultry|(null)|(null)|783|187|10.2|3.2|5|1.8|(null)|1.45|0.14|0.006|0.002|0.107|0|0|(null)|0|23.9|0.2|0|65.9|0.00003|0.00003|0.00003|0|0|0.00011|0.00018|0.00046|0.00000067|0.00473|0.000008|0.00087|0|0.0000015|0.00066|0.24|0.071|0.13|0.0072|0.021|0.19|0.0006|0.000011|0.0013|0.000037|Куряча ніжка зі шкірою, запечена (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Птиця|Poulet, Schenkel, mit Haut, gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Geflügel|Poulet, cuisse avec la peau, rôtie (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Volaille|Pollo, coscia con pelle, arrostita (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Pollame
generic_SwissFoodDB_product_967|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13316|2025-07-01|Veal schnitzel, pan fried (without addition of fat and salt)|(null)|Meat and offal/Veal|(null)|(null)|542|128|1.6|0.5|0.5|0.2|(null)|0.12|0.02|0.007|0.002|0.088|0|0|0|0|28.4|0.2|0|70|0.000004|0.000004|0.000004|0.000004|0.000004|0.00005|0.00032|0.00029|0.00000104|0.008|0.0000161|0.00118|0|0|0.00019|0.3|0.074|0.093|0.0061|0.031|0.26|0.003|0.0000001|0.0032|0.0000093|Шніцель з телятини, смажений на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Телятина|Kalbsplätzli, gebraten (ohne Zugabe von Fett und Salz)|(null)|Fleisch und Innereien/Kalb|Veau, escalope, grillée (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Veau|Vitello, scaloppina, cotta in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Vitello
generic_SwissFoodDB_product_968|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13317|2025-07-01|Minced meat (average of beef, veal, pork, chicken), pan fried (without addition of fat and salt)|(null)|Meat and offal|(null)|(null)|858|205|12|5|5.6|0.7|(null)|0.35|0.08|0.015|0.003|0.074|0|0|0|0|24.4|0.1|0|63.6|0.000006|0.000005|0.000005|0.000007|0.000007|0.0002|0.00017|0.00034|0.00000217|0.00615|0.0000054|0.00068|0|0.0000007|0.00038|0.3|0.056|0.072|0.0051|0.021|0.2|0.0018|0.000002|0.0044|(null)|Фарш (середній з яловичини, телятини, свинини, курки), смажений на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти|Gehacktes (Durchschnitt aus Rind, Kalb, Schwein, Poulet), gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien|Viande hachée (moyenne boeuf, veau, porc, poulet), grillée (sans adjonction de graisse ni de sel)|(null)|Viande et abats|Carne tritata (media di manzo,vitello, maiale e pollo), cotta in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie
generic_SwissFoodDB_product_969|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13318|2025-07-01|Meat, chopped (average of beef, veal, pork, poultry), pan fried (without addition of fat and salt)|(null)|Meat and offal|(null)|(null)|602|142|2.6|0.8|1|0.4|(null)|0.23|0.02|0.008|0.004|0.072|0.2|0|0|0|29.5|0.2|0|67.7|0.000005|0.000005|0.000005|0.000003|0.000003|0.00021|0.00018|0.00045|0.00000076|0.00864|0.0000067|0.00094|0|0.0000005|0.00038|0.37|0.068|0.086|0.012|0.028|0.24|0.001|0.0000018|0.0025|0.000015|М'ясо, подрібнене (середнє з яловичини, телятини, свинини, птиці), смажене на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти|Geschnetzeltes (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien|Emincé (moyenne de veau, boeuf, porc, volaille), grillé (sans adjonction de graisse ni de sel)|(null)|Viande et abats|Spezzatino (media di manzo, vitello, maiale e pollame), cotto in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie
generic_SwissFoodDB_product_970|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13319|2025-07-01|Escalope (average of beef, veal, pork, poultry), pan fried (without addition of fat and salt)|(null)|Meat and offal|(null)|(null)|596|141|2.4|0.8|1|0.4|(null)|0.21|0.02|0.008|0.002|0.071|0.2|0|0|0|29.7|0.2|0|67.7|0.000005|0.000005|0.000005|0.000003|0.000003|0.00026|0.0002|0.00042|0.00000095|0.00876|0.0000082|0.0009|0|0.0000002|0.00048|0.37|0.072|0.11|0.012|0.029|0.23|0.0012|0.0000018|0.0025|0.000015|Ескалоп (середній з яловичини, телятини, свинини, птиці), смажений на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти|Plätzli (Durchschnitt aus Geflügel, Kalb, Rind, Schwein), gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien|Escalope (moyenne de volaille, veau, boeuf, porc), grillée (sans adjonction de graisse ni de sel)|(null)|Viande et abats|Fettina (media di vitello, manzo, maiale, pollo), cotta in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie
generic_SwissFoodDB_product_971|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13320|2025-07-01|Liver (average of beef, veal, pork), pan fried (without addition of fat and salt)|(null)|Meat and offal|(null)|(null)|654|155|4.9|1.6|0.6|1.4|(null)|0.49|0.03|0.095|0.129|0.43|4.4|0|0.4|0|23.5|0.2|0|67.3|0.009889|0.009889|0.009889|0|(null)|0.00029|0.00333|0.00075|0.00005|0.0156|0.0002059|0.0076|0.021|0.0000008|0.0007|0.29|0.09|0.1|0.0096|0.02|0.36|0.013|0.000013|0.0053|0.000055|Печінка (середня з яловичини, телятини, свинини), смажена на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти|Leber (Durchschnitt aus Rind, Kalb, Schwein), gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien|Foie (moyenne de boeuf, veau, porc), grillé (sans adjonction de graisse ni de sel)|(null)|Viande et abats|Fegato (media di vitello, manzo, maiale), cotto in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie
generic_SwissFoodDB_product_972|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13322|2025-07-01|chop (average of veal, pork, lamb), pan fried (without addition of fat and salt)|(null)|Meat and offal|(null)|(null)|932|223|12|4.6|5.3|1.2|(null)|0.78|0.07|0.007|0.003|0.081|0|0|(null)|0|28.8|0.1|0|59.3|0.000004|0.000004|0.000004|0.000001|0.000001|0.00072|0.00021|0.00064|0.00000098|0.00563|0.0000029|0.001|0|0.0000013|0.0004|0.39|0.054|0.094|0.007|0.026|0.23|0.0006|0.0000014|0.0021|(null)|відбивна (середня з телятини, свинини, баранини), смажена на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти|Kotelett (Durchschnitt aus Kalb, Schwein, Lamm), gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien|Côtelette (moyenne de veau, porc, agneau), grillée (sans adjonction de graisse ni de sel)|(null)|Viande et abats|Costoletta (media di vitello, maiale e agnello), cotta in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie
generic_SwissFoodDB_product_973|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13324|2025-07-01|Veal,steak, pan fried (without addition of fat and salt)|(null)|Meat and offal/Veal|(null)|(null)|606|144|3.9|1.3|1.3|0.4|(null)|0.18|0.03|0.011|0.002|0.106|0|0|0|0|27.3|0.3|0|68.9|0.000004|0.000004|0.000004|0.000004|0.000004|0.00004|0.0003|0.00034|0.00000114|0.00982|0.0000161|0.0015|0|0|0.00022|0.26|0.1|0.093|0.021|0.029|0.24|0.0018|0.0000001|0.0034|(null)|Телятина, стейк, смажені на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Телятина|Kalb, Nierstück, Steak, gebraten (ohne Zugabe von Fett und Salz)|(null)|Fleisch und Innereien/Kalb|Veau, filet, steak, grillé (sans adjonction de graisse ni sel)|(null)|Viande et abats/Veau|Vitello, bistecca,  cotto in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Vitello
generic_SwissFoodDB_product_974|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13325|2025-07-01|Veal, chopped, pan fried  (without addition of fat and salt)|(null)|Meat and offal/Veal|(null)|(null)|521|123|1.1|0.4|0.4|0.3|(null)|0.14|0.02|0.02|0.006|0.089|0|0|(null)|0|28.2|0.1|0|70.6|0.000004|0.000004|0.000004|0.000004|0.000004|0.00005|0.00022|0.00028|0.00000151|0.008|0.000008|0.00162|0|0.0000037|0.00037|0.29|0.059|0.092|0.0058|0.025|0.23|0.0008|0.0000026|0.0045|0.0000093|Телятина, нарізана, смажена на сковороді(без додавання жиру та солі)|(null)|М'ясо та субпродукти/Телятина|Kalb, Geschnetzeltes, gebraten (ohne Zugabe von Fett und Salz)|(null)|Fleisch und Innereien/Kalb|Veau, émincé, grillé (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Veau|Vitello, sminuzzato, cotto in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Vitello
generic_SwissFoodDB_product_975|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13328|2025-07-01|Horse, filet, pan fried (without addition of fat and salt)|(null)|Meat and offal/Other animal species|(null)|(null)|588|139|3.1|1|1|0.6|(null)|0.31|0.22|0|0|0.071|0|0|0|0|27.8|0.1|0|69.1|0.00002|0.00002|0.00002|0|0|0.00009|0.00011|0.00029|0.000003|0.00473|0.0000091|0.00066|0|0.0000002|0.00014|0.3|0.051|0.012|0.016|0.027|0.22|0.0062|0.0000014|0.004|(null)|Конина, філе, смажене на сковороді (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Інші види тварин|Pferd, Filet, gebraten (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Sonstige Tierarten|"Cheval, filet, grillé ""à point"" (sans adjonction de graisse ni de sel)"|(null)|Viande et abats/Autres espèces animales|Cavallo, filetto, cotto in padella (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Altre specie animali
generic_SwissFoodDB_product_976|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13329|2025-07-01|Hare (Durchschnitt), cooked (without addition of fat and salt)|(null)|Meat and offal/Other animal species|(null)|(null)|740|177|8|2.7|1.3|2.1|(null)|0.61|0.22|0|(null)|0.096|0|0|0|0|26.1|0.1|0|65.9|0|0|0|0|0|0.00006|0.00007|0.00018|0.00000822|0.00528|0.0000072|0.00058|0|0|0.00043|0.24|0.031|0.07|0.016|0.022|0.21|0.0022|0.0000008|0.0018|0.000014|Зайчатина (узагальнено), приготована (без додавання жиру та солі)|(null)|М'ясо та субпродукти/Інші види тварин|Kaninchen (Durchschnitt), gekocht (ohne Zusatz von Fett und Salz)|(null)|Fleisch und Innereien/Sonstige Tierarten|Lapin (moyenne), cuit (sans adjonction de graisse ni de sel)|(null)|Viande et abats/Autres espèces animales|Coniglio (media), cotto (senza aggiunta di grassi o sale)|(null)|Carne e frattaglie/Altre specie animali
generic_SwissFoodDB_product_977|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13333|2025-07-01|Rolled smoked ham, cooked (without addition of fat and salt)|(null)|Sausages and cold meats/Other sausages and cold meats|(null)|(null)|788|188|9.9|3.8|4.7|0.7|(null)|0.5|0.03|0|0|0.062|1.4|1.4|0|0|23.3|2.2|0|65.4|0.000004|0.000004|0.000004|0|0|0.00049|0.00017|0.00023|0.0000015|0.0042|0.0000023|0.00078|0.0095|0|0.00028|0.35|0.86|2.16|0.008|0.02|0.21|0.0008|0.0000014|0.0032|0.000012|Рулет з копченої шинки, вареної (без додавання жиру та солі)|(null)|Ковбаси та м'ясна нарізка/Інші ковбаси та м'ясна нарізка|Rollschinken, gekocht (ohne Zusatz von Fett und Salz)|(null)|Fleisch- und Wurstwaren/Sonstige Fleisch- und Wurstwaren|Jambon roulé, cuit (sans adjonction de graisse ni de sel)|(null)|Produits carnés et charcuterie/Autres produits carnés et produits de charcuterie|Prosciutto arrotolato, cotto (senza aggiunta di grassi o sale)|(null)|Prodotti carnei e insaccati/Altri prodotti carnei e insaccati
generic_SwissFoodDB_product_978|2025-10-04|https://naehrwertdaten.ch/en/downloads/|13341|2025-07-01|Saucisson sausage, cooked (without addition of fat and salt)|(null)|Sausages and cold meats/Raw sausage products|(null)|(null)|1830|442|39.4|14.3|18.6|4.5|(null)|3.1|0.25|0.018|0.018|0.088|0.6|0.6|0|0|21.1|2.6|0.1|38.9|0.000005|0.000005|0.000005|0|0|0.00065|0.00023|0.00038|0.00000136|0.00394|0.000002|0.00047|0.05|0|0.0007|0.33|1.02|1.77|0.0039|0.026|0.19|0.0011|0.0000014|0.002|(null)|Ковбаса Социсон, приготовлена (без додавання жиру та солі)|(null)|Ковбаси та ковбасна нарізка/Сирі ковбасні вироби|Saucisson, gekocht (ohne Zusatz von Fett und Salz)|(null)|Fleisch- und Wurstwaren/Rohwurstware|Saucisson vaudois, cuit (sans adjonction de graisse ni de sel)|(null)|Produits carnés et charcuterie/Produits de charcuterie crus|"Salsiccia ""Saucisson"", cotto (senza aggiunta di grassi o sale)"|(null)|Prodotti carnei e insaccati/Insaccati crudi
